,period,month,year,stateDescription,price,sales
5077,2022-04-01,4,2022,New Jersey,12.04,504.20273
5078,2022-05-01,5,2022,New Jersey,12.34,525.72081
5079,2022-06-01,6,2022,New Jersey,13.01,584.70348
5080,2022-07-01,7,2022,New Jersey,13.95,545.19894
5081,2022-08-01,8,2022,New Jersey,14.1,591.49158
5082,2022-09-01,9,2022,New Jersey,13.56,503.76052
5083,2022-10-01,10,2022,New Jersey,10.69,651.47855
5084,2022-11-01,11,2022,New Jersey,11.86,524.08963
5085,2022-12-01,12,2022,New Jersey,12.11,546.32794
5086,2023-01-01,1,2023,New Jersey,12.23,519.50962
5087,2023-02-01,2,2023,New Jersey,11.88,444.97334
5088,2023-03-01,3,2023,New Jersey,11.17,564.84178
5089,2023-04-01,4,2023,New Jersey,11.04,478.83022
5090,2001-01-01,1,2001,New York,5.5,2041.3948
5091,2001-02-01,2,2001,New York,5.72,2331.43616
5092,2001-03-01,3,2001,New York,5.36,2128.75192
5093,2001-04-01,4,2001,New York,5.59,2052.815
5094,2001-05-01,5,2001,New York,5.45,2111.62799
5095,2001-06-01,6,2001,New York,5.48,2357.07675
5096,2001-07-01,7,2001,New York,6.55,1469.1051
5097,2001-08-01,8,2001,New York,6.03,2339.67131
5098,2001-09-01,9,2001,New York,5.39,2282.01469
5099,2001-10-01,10,2001,New York,5.3,2101.87232
5100,2001-11-01,11,2001,New York,5.18,2245.33219
5101,2001-12-01,12,2001,New York,5.38,1988.61877
5102,2002-01-01,1,2002,New York,5.47,1942.54869
5103,2002-02-01,2,2002,New York,4.81,2080.31621
5104,2002-03-01,3,2002,New York,5.16,1930.70336
5105,2002-04-01,4,2002,New York,5.06,2036.66714
5106,2002-05-01,5,2002,New York,5.17,2111.28748
5107,2002-06-01,6,2002,New York,5.58,2085.60667
5108,2002-07-01,7,2002,New York,5.34,2161.92265
5109,2002-08-01,8,2002,New York,5.23,2221.62728
5110,2002-09-01,9,2002,New York,5.13,2373.30967
5111,2002-10-01,10,2002,New York,5.34,2048.52729
5112,2002-11-01,11,2002,New York,4.92,2156.03494
5113,2002-12-01,12,2002,New York,4.94,1999.45362
5114,2003-01-01,1,2003,New York,7.24,1804.97673
5115,2003-02-01,2,2003,New York,7.46,1841.74656
5116,2003-03-01,3,2003,New York,7.6,1716.70383
5117,2003-04-01,4,2003,New York,7.59,1801.82418
5118,2003-05-01,5,2003,New York,7.02,1865.07766
5119,2003-06-01,6,2003,New York,7.03,1832.60886
5120,2003-07-01,7,2003,New York,7.05,1891.35721
5121,2003-08-01,8,2003,New York,7.03,1918.34206
5122,2003-09-01,9,2003,New York,7.2,1852.95173
5123,2003-10-01,10,2003,New York,7.09,1733.11671
5124,2003-11-01,11,2003,New York,6.65,1771.7864
5125,2003-12-01,12,2003,New York,6.69,1714.01608
5126,2004-01-01,1,2004,New York,6.64,1780.94983
5127,2004-02-01,2,2004,New York,6.98,1729.38483
5128,2004-03-01,3,2004,New York,6.34,1751.37255
5129,2004-04-01,4,2004,New York,7.01,1727.16217
5130,2004-05-01,5,2004,New York,7.03,1607.12318
5131,2004-06-01,6,2004,New York,7.33,1742.43679
5132,2004-07-01,7,2004,New York,7.34,1777.71024
5133,2004-08-01,8,2004,New York,7.28,1798.69737
5134,2004-09-01,9,2004,New York,7.3,1749.09848
5135,2004-10-01,10,2004,New York,7.26,1677.39806
5136,2004-11-01,11,2004,New York,6.86,1710.033
5137,2004-12-01,12,2004,New York,7.13,1623.68249
5138,2005-01-01,1,2005,New York,7.03,1591.89733
5139,2005-02-01,2,2005,New York,7.01,1603.70533
5140,2005-03-01,3,2005,New York,7.41,1605.73687
5141,2005-04-01,4,2005,New York,7.24,1665.4639
5142,2005-05-01,5,2005,New York,7.25,1616.74555
5143,2005-06-01,6,2005,New York,7.52,1726.20288
5144,2005-07-01,7,2005,New York,8.54,1751.62053
5145,2005-08-01,8,2005,New York,9.95,1643.48951
5146,2005-09-01,9,2005,New York,9.65,1799.62452
5147,2005-10-01,10,2005,New York,9.67,1683.29986
5148,2005-11-01,11,2005,New York,8.66,1636.31239
5149,2005-12-01,12,2005,New York,8.55,1622.45233
5150,2006-01-01,1,2006,New York,9.76,1196.25695
5151,2006-02-01,2,2006,New York,9.43,1113.99548
5152,2006-03-01,3,2006,New York,8.49,1307.60319
5153,2006-04-01,4,2006,New York,9.18,1165.81726
5154,2006-05-01,5,2006,New York,9.12,1224.20838
5155,2006-06-01,6,2006,New York,9.14,1295.65058
5156,2006-07-01,7,2006,New York,9.83,1305.29937
5157,2006-08-01,8,2006,New York,9.88,1352.03125
5158,2006-09-01,9,2006,New York,10.02,1245.54506
5159,2006-10-01,10,2006,New York,9.54,1199.49363
5160,2006-11-01,11,2006,New York,9.05,1241.23091
5161,2006-12-01,12,2006,New York,9.27,1329.28793
5162,2007-01-01,1,2007,New York,9.62,1432.94456
5163,2007-02-01,2,2007,New York,7.16,1568.60852
5164,2007-03-01,3,2007,New York,9.44,1518.80728
5165,2007-04-01,4,2007,New York,8.91,1630.28911
5166,2007-05-01,5,2007,New York,8.33,1755.86694
5167,2007-06-01,6,2007,New York,8.65,1750.96481
5168,2007-07-01,7,2007,New York,9.18,1788.51637
5169,2007-08-01,8,2007,New York,9.39,1841.88883
5170,2007-10-01,10,2007,New York,8.97,1749.38377
5171,2007-11-01,11,2007,New York,8.21,1717.06168
5172,2007-12-01,12,2007,New York,9.44,1653.09803
5173,2008-01-01,1,2008,New York,8.94,1212.37198
5174,2008-02-01,2,2008,New York,9.38,1244.1544
5175,2008-03-01,3,2008,New York,8.69,1160.0388
5176,2008-04-01,4,2008,New York,9.15,1194.74973
5177,2008-05-01,5,2008,New York,9.56,1255.84156
5178,2008-06-01,6,2008,New York,9.81,1266.13913
5179,2008-07-01,7,2008,New York,10.81,1233.87717
5180,2008-08-01,8,2008,New York,10.58,1214.05111
5181,2008-09-01,9,2008,New York,9.95,1318.39631
5182,2008-10-01,10,2008,New York,9.37,1217.69847
5183,2008-11-01,11,2008,New York,8.26,1230.82612
5184,2008-12-01,12,2008,New York,7.99,1137.16624
5185,2009-01-01,1,2009,New York,7.95,1093.06871
5186,2009-02-01,2,2009,New York,8.02,1082.25899
5187,2009-03-01,3,2009,New York,7.57,1048.06293
5188,2009-04-01,4,2009,New York,7.4,1128.27626
5189,2009-05-01,5,2009,New York,8.25,1028.98697
5190,2009-06-01,6,2009,New York,8.23,1139.22917
5191,2009-07-01,7,2009,New York,9.1,1126.66119
5192,2009-08-01,8,2009,New York,9.32,1095.52585
5193,2009-09-01,9,2009,New York,9.05,1270.98562
5194,2009-10-01,10,2009,New York,8.46,1147.33119
5195,2009-11-01,11,2009,New York,8.51,1132.66744
5196,2009-12-01,12,2009,New York,8.44,1123.52669
5197,2010-01-01,1,2010,New York,8.84,1084.72014
5198,2010-02-01,2,2010,New York,8.79,1052.4183
5199,2010-03-01,3,2010,New York,8.2,1075.28076
5200,2010-04-01,4,2010,New York,8.53,1110.44001
5201,2010-05-01,5,2010,New York,8.95,1096.69686
5202,2010-06-01,6,2010,New York,9.22,1178.46769
5203,2010-07-01,7,2010,New York,9.51,1158.39762
5204,2010-08-01,8,2010,New York,9.12,1257.43744
5205,2010-09-01,9,2010,New York,8.66,1167.08177
5206,2010-10-01,10,2010,New York,8.71,1117.01476
5207,2010-11-01,11,2010,New York,8.3,1076.02154
5208,2010-12-01,12,2010,New York,8.48,1106.48514
5209,2011-01-01,1,2011,New York,8.97,1093.62442
5210,2011-02-01,2,2011,New York,8.67,1068.04828
5211,2011-03-01,3,2011,New York,7.89,1078.6432
5212,2011-04-01,4,2011,New York,7.55,1131.76561
5213,2011-05-01,5,2011,New York,7.65,1082.88023
5214,2011-06-01,6,2011,New York,7.87,1153.64767
5215,2011-07-01,7,2011,New York,8.09,1175.71155
5216,2011-08-01,8,2011,New York,8.36,1195.39967
5217,2011-09-01,9,2011,New York,7.37,1098.94022
5218,2011-10-01,10,2011,New York,7.4,1175.02245
5219,2011-11-01,11,2011,New York,6.94,1089.24214
5220,2011-12-01,12,2011,New York,7.24,1077.22758
5221,2012-01-01,1,2012,New York,7.07,1041.98686
5222,2012-02-01,2,2012,New York,6.75,1049.61165
5223,2012-03-01,3,2012,New York,6.84,1100.56431
5224,2012-04-01,4,2012,New York,6.68,1114.88889
5225,2012-05-01,5,2012,New York,6.71,1098.93096
5226,2012-06-01,6,2012,New York,7.12,1147.90666
5227,2012-07-01,7,2012,New York,7.27,1156.30158
5228,2012-08-01,8,2012,New York,7.38,1156.31606
5229,2012-09-01,9,2012,New York,6.24,1287.82373
5230,2012-10-01,10,2012,New York,6.09,1201.14986
5231,2012-11-01,11,2012,New York,6.18,1185.31015
5232,2012-12-01,12,2012,New York,6.16,1164.53929
5233,2013-01-01,1,2013,New York,7.26,1493.20452
5234,2013-02-01,2,2013,New York,7.72,1472.36575
5235,2013-03-01,3,2013,New York,7.27,1396.62687
5236,2013-04-01,4,2013,New York,6.83,1580.08658
5237,2013-05-01,5,2013,New York,6.64,1443.28093
5238,2013-06-01,6,2013,New York,7.08,1494.68595
5239,2013-07-01,7,2013,New York,7.01,1519.84229
5240,2013-08-01,8,2013,New York,6.04,1534.89586
5241,2013-09-01,9,2013,New York,5.82,1551.37279
5242,2013-10-01,10,2013,New York,5.95,1519.2785
5243,2013-11-01,11,2013,New York,5.49,1445.0876
5244,2013-12-01,12,2013,New York,5.97,1460.22237
5245,2014-01-01,1,2014,New York,7.64,1455.40638
5246,2014-02-01,2,2014,New York,8.19,1497.61854
5247,2014-03-01,3,2014,New York,6.84,1379.24144
5248,2014-04-01,4,2014,New York,6.21,1426.9308
5249,2014-05-01,5,2014,New York,5.93,1538.5711
5250,2014-06-01,6,2014,New York,6.33,1554.30101
5251,2014-07-01,7,2014,New York,6.47,1561.20655
5252,2014-08-01,8,2014,New York,6.42,1565.81646
5253,2014-09-01,9,2014,New York,6.47,1603.25459
5254,2014-10-01,10,2014,New York,6.09,1528.76723
5255,2014-11-01,11,2014,New York,6.24,1516.10949
5256,2014-12-01,12,2014,New York,6.17,1375.75241
5257,2015-01-01,1,2015,New York,6.24,1478.34862
5258,2015-02-01,2,2015,New York,6.85,1469.56424
5259,2015-03-01,3,2015,New York,7.51,1413.79018
5260,2015-04-01,4,2015,New York,6.31,1520.35198
5261,2015-05-01,5,2015,New York,5.76,1080.42278
5262,2015-06-01,6,2015,New York,6.01,1938.19839
5263,2015-07-01,7,2015,New York,6.25,1563.92819
5264,2015-08-01,8,2015,New York,6.33,1589.21251
5265,2015-09-01,9,2015,New York,6.53,1596.84764
5266,2015-10-01,10,2015,New York,6.3,1499.34374
5267,2015-11-01,11,2015,New York,5.87,1483.19383
5268,2015-12-01,12,2015,New York,5.72,1445.99794
5269,2016-01-01,1,2016,New York,5.51,1473.56571
5270,2016-02-01,2,2016,New York,6.08,1449.25203
5271,2016-03-01,3,2016,New York,5.97,1407.4461
5272,2016-04-01,4,2016,New York,5.94,1461.07282
5273,2016-05-01,5,2016,New York,5.72,1466.35758
5274,2016-06-01,6,2016,New York,6.7,1501.03568
5275,2016-07-01,7,2016,New York,5.59,1552.2876
5276,2016-08-01,8,2016,New York,6.28,1566.91034
5277,2016-09-01,9,2016,New York,6.18,1499.38651
5278,2016-10-01,10,2016,New York,5.95,1397.32239
5279,2016-11-01,11,2016,New York,6.59,1475.96703
5280,2016-12-01,12,2016,New York,5.83,1458.61421
5281,2017-01-01,1,2017,New York,5.87,1366.43711
5282,2017-02-01,2,2017,New York,4.98,1336.28653
5283,2017-03-01,3,2017,New York,5.87,1338.41607
5284,2017-04-01,4,2017,New York,5.87,1502.34779
5285,2017-05-01,5,2017,New York,6.2,1447.54077
5286,2017-06-01,6,2017,New York,6.11,1475.64493
5287,2017-07-01,7,2017,New York,5.92,1584.94767
5288,2017-08-01,8,2017,New York,6.2,1625.13179
5289,2017-09-01,9,2017,New York,6.19,1581.71035
5290,2017-10-01,10,2017,New York,6.15,1493.88894
5291,2017-11-01,11,2017,New York,5.76,1544.2151
5292,2017-12-01,12,2017,New York,5.85,1514.88795
5293,2018-01-01,1,2018,New York,6.36,1475.48452
5294,2018-02-01,2,2018,New York,6.6,1448.41793
5295,2018-03-01,3,2018,New York,5.47,1413.93603
5296,2018-04-01,4,2018,New York,5.56,1426.99649
5297,2018-05-01,5,2018,New York,6.5,1421.64897
5298,2018-06-01,6,2018,New York,5.99,1400.17676
5299,2018-07-01,7,2018,New York,6.25,1597.25085
5300,2018-08-01,8,2018,New York,6.08,1624.42899
5301,2018-09-01,9,2018,New York,6.03,1596.37752
5302,2018-10-01,10,2018,New York,6.03,1506.89692
5303,2018-11-01,11,2018,New York,5.75,1497.52765
5304,2018-12-01,12,2018,New York,5.6,1667.64937
5305,2019-01-01,1,2019,New York,5.73,1518.00536
5306,2019-02-01,2,2019,New York,5.68,1439.36726
5307,2019-03-01,3,2019,New York,5.55,1401.4909
5308,2019-04-01,4,2019,New York,5.49,1438.53058
5309,2019-05-01,5,2019,New York,5.78,1190.79564
5310,2019-06-01,6,2019,New York,5.36,1533.66568
5311,2019-07-01,7,2019,New York,5.72,1702.10999
5312,2019-08-01,8,2019,New York,5.77,1545.60765
5313,2019-09-01,9,2019,New York,5.77,1493.73292
5314,2019-10-01,10,2019,New York,5.6,1427.1789
5315,2019-11-01,11,2019,New York,5.46,1481.0326
5316,2019-12-01,12,2019,New York,5.44,1376.93952
5317,2020-01-01,1,2020,New York,5.44,1370.10047
5318,2020-02-01,2,2020,New York,5.37,1428.37605
5319,2020-03-01,3,2020,New York,5.3,1381.69826
5320,2020-04-01,4,2020,New York,5.35,1354.25538
5321,2020-05-01,5,2020,New York,5.37,1183.52924
5322,2020-06-01,6,2020,New York,5.64,1332.76419
5323,2020-07-01,7,2020,New York,5.66,1459.4448
5324,2020-08-01,8,2020,New York,5.68,1427.9974
5325,2020-09-01,9,2020,New York,5.79,1386.92984
5326,2020-10-01,10,2020,New York,5.75,1415.21001
5327,2020-11-01,11,2020,New York,5.51,1445.69564
5328,2020-12-01,12,2020,New York,5.65,1424.45572
5329,2021-01-01,1,2021,New York,5.65,1379.99135
5330,2021-02-01,2,2021,New York,6.07,1381.87457
5331,2021-03-01,3,2021,New York,6.03,1267.53804
5332,2021-04-01,4,2021,New York,5.87,1393.96518
5333,2021-05-01,5,2021,New York,6.03,1401.19931
5334,2021-06-01,6,2021,New York,6.43,1440.24169
5335,2021-07-01,7,2021,New York,6.67,1501.71452
5336,2021-08-01,8,2021,New York,6.55,1463.93646
5337,2021-09-01,9,2021,New York,6.7,1495.01873
5338,2021-10-01,10,2021,New York,6.76,1363.39352
5339,2021-11-01,11,2021,New York,6.65,1396.58585
5340,2021-12-01,12,2021,New York,6.61,1405.69278
5341,2022-01-01,1,2022,New York,7.55,1427.6932
5342,2022-02-01,2,2022,New York,7.47,1149.95227
5343,2022-03-01,3,2022,New York,7.09,1167.30893
5344,2022-04-01,4,2022,New York,7.08,1350.91011
5345,2022-05-01,5,2022,New York,7.1,1188.98203
5346,2022-06-01,6,2022,New York,7.64,1412.82831
5347,2022-07-01,7,2022,New York,8.4,1432.03438
5348,2022-08-01,8,2022,New York,8.57,1414.34975
5349,2022-09-01,9,2022,New York,8.05,1391.54487
5350,2022-10-01,10,2022,New York,7.54,1291.36628
5351,2022-11-01,11,2022,New York,7.16,1383.62519
5352,2022-12-01,12,2022,New York,7.81,1335.32133
5353,2023-01-01,1,2023,New York,7.48,1197.96358
5354,2023-02-01,2,2023,New York,7.08,1158.43442
5355,2023-03-01,3,2023,New York,6.77,1188.93999
5356,2023-04-01,4,2023,New York,6.74,1306.77801
5357,2001-01-01,1,2001,North Carolina,4.39,2694.49793
5358,2001-02-01,2,2001,North Carolina,4.6,2422.95019
5359,2001-03-01,3,2001,North Carolina,4.39,2734.45614
5360,2001-04-01,4,2001,North Carolina,4.37,2809.27867
5361,2001-05-01,5,2001,North Carolina,4.37,2814.46827
5362,2001-06-01,6,2001,North Carolina,4.57,2890.53997
5363,2001-07-01,7,2001,North Carolina,4.93,2807.3644
5364,2001-08-01,8,2001,North Carolina,4.96,2994.11228
5365,2001-09-01,9,2001,North Carolina,4.98,2861.05692
5366,2001-10-01,10,2001,North Carolina,4.67,2775.21083
5367,2001-11-01,11,2001,North Carolina,4.52,2642.23413
5368,2001-12-01,12,2001,North Carolina,4.49,2484.96927
5369,2002-01-01,1,2002,North Carolina,4.62,2280.31536
5370,2002-02-01,2,2002,North Carolina,4.52,2480.04384
5371,2002-03-01,3,2002,North Carolina,4.58,2352.3719
5372,2002-04-01,4,2002,North Carolina,4.54,2640.00994
5373,2002-05-01,5,2002,North Carolina,4.44,2726.42808
5374,2002-06-01,6,2002,North Carolina,4.73,2701.08079
5375,2002-07-01,7,2002,North Carolina,5.1,2756.31028
5376,2002-08-01,8,2002,North Carolina,5.02,2966.19071
5377,2002-09-01,9,2002,North Carolina,4.93,2871.82901
5378,2002-10-01,10,2002,North Carolina,4.74,2628.97396
5379,2002-11-01,11,2002,North Carolina,4.47,2566.26267
5380,2002-12-01,12,2002,North Carolina,4.54,2411.27248
5381,2003-01-01,1,2003,North Carolina,4.66,2321.53619
5382,2003-02-01,2,2003,North Carolina,4.56,2538.18293
5383,2003-03-01,3,2003,North Carolina,4.66,2382.68171
5384,2003-04-01,4,2003,North Carolina,4.56,2518.08305
5385,2003-05-01,5,2003,North Carolina,4.55,2527.30088
5386,2003-06-01,6,2003,North Carolina,4.8,2762.2616
5387,2003-07-01,7,2003,North Carolina,5.21,2473.63414
5388,2003-08-01,8,2003,North Carolina,5.2,2904.28651
5389,2003-09-01,9,2003,North Carolina,5.14,2435.78375
5390,2003-10-01,10,2003,North Carolina,4.95,2536.79833
5391,2003-11-01,11,2003,North Carolina,4.6,2566.88916
5392,2003-12-01,12,2003,North Carolina,4.58,2346.89775
5393,2004-01-01,1,2004,North Carolina,4.68,2262.7181
5394,2004-02-01,2,2004,North Carolina,4.69,2287.43938
5395,2004-03-01,3,2004,North Carolina,4.69,2501.41291
5396,2004-04-01,4,2004,North Carolina,4.55,2500.2478
5397,2004-05-01,5,2004,North Carolina,4.77,2803.61646
5398,2004-06-01,6,2004,North Carolina,4.82,2599.14791
5399,2004-07-01,7,2004,North Carolina,5.31,2736.23819
5400,2004-08-01,8,2004,North Carolina,5.31,2918.596
5401,2004-09-01,9,2004,North Carolina,5.16,2682.10357
5402,2004-10-01,10,2004,North Carolina,4.97,2628.13135
5403,2004-11-01,11,2004,North Carolina,4.69,2695.00465
5404,2004-12-01,12,2004,North Carolina,4.75,2460.50969
5405,2005-01-01,1,2005,North Carolina,4.68,2249.9974
5406,2005-02-01,2,2005,North Carolina,4.67,2324.18972
5407,2005-03-01,3,2005,North Carolina,4.72,2399.65282
5408,2005-04-01,4,2005,North Carolina,4.71,2460.0022
5409,2005-05-01,5,2005,North Carolina,4.77,2584.06863
5410,2005-06-01,6,2005,North Carolina,4.95,2579.99392
5411,2005-07-01,7,2005,North Carolina,5.36,2678.05364
5412,2005-08-01,8,2005,North Carolina,5.52,2823.40087
5413,2005-09-01,9,2005,North Carolina,5.42,2553.92494
5414,2005-10-01,10,2005,North Carolina,5.34,2595.17742
5415,2005-11-01,11,2005,North Carolina,5.14,2531.5052
5416,2005-12-01,12,2005,North Carolina,5.0,2321.31224
5417,2006-01-01,1,2006,North Carolina,5.01,2191.92139
5418,2006-02-01,2,2006,North Carolina,4.97,2403.6428
5419,2006-03-01,3,2006,North Carolina,5.05,2345.21031
5420,2006-04-01,4,2006,North Carolina,4.96,2387.82324
5421,2006-05-01,5,2006,North Carolina,5.09,2628.35844
5422,2006-06-01,6,2006,North Carolina,5.19,2508.02285
5423,2006-07-01,7,2006,North Carolina,5.66,2606.20267
5424,2006-08-01,8,2006,North Carolina,5.69,2716.49972
5425,2006-09-01,9,2006,North Carolina,5.53,2331.87424
5426,2006-10-01,10,2006,North Carolina,5.35,2642.6665
5427,2006-11-01,11,2006,North Carolina,5.03,2351.45804
5428,2006-12-01,12,2006,North Carolina,5.12,2149.2668
5429,2007-01-01,1,2007,North Carolina,5.14,2226.49333
5430,2007-02-01,2,2007,North Carolina,4.94,2255.2198
5431,2007-03-01,3,2007,North Carolina,5.13,2251.0288
5432,2007-04-01,4,2007,North Carolina,4.98,2407.53725
5433,2007-05-01,5,2007,North Carolina,5.19,2521.18319
5434,2007-06-01,6,2007,North Carolina,5.3,2473.22236
5435,2007-07-01,7,2007,North Carolina,5.94,2532.21334
5436,2007-08-01,8,2007,North Carolina,6.08,2768.33458
5437,2007-10-01,10,2007,North Carolina,5.83,2622.49645
5438,2007-11-01,11,2007,North Carolina,5.46,2433.61649
5439,2007-12-01,12,2007,North Carolina,5.5,2195.72289
5440,2008-01-01,1,2008,North Carolina,5.26,2168.37117
5441,2008-02-01,2,2008,North Carolina,5.02,2292.43224
5442,2008-03-01,3,2008,North Carolina,5.2,2297.26801
5443,2008-04-01,4,2008,North Carolina,5.21,2300.87065
5444,2008-05-01,5,2008,North Carolina,5.27,2582.80547
5445,2008-06-01,6,2008,North Carolina,5.54,2542.08058
5446,2008-07-01,7,2008,North Carolina,6.12,2246.42028
5447,2008-08-01,8,2008,North Carolina,5.88,2573.08806
5448,2008-09-01,9,2008,North Carolina,5.86,2451.21388
5449,2008-10-01,10,2008,North Carolina,5.99,2282.0469
5450,2008-11-01,11,2008,North Carolina,5.48,2241.58025
5451,2008-12-01,12,2008,North Carolina,5.56,1794.48449
5452,2009-01-01,1,2009,North Carolina,6.04,1842.80039
5453,2009-02-01,2,2009,North Carolina,5.55,1916.64526
5454,2009-03-01,3,2009,North Carolina,5.87,1960.75984
5455,2009-04-01,4,2009,North Carolina,5.81,1942.13362
5456,2009-05-01,5,2009,North Carolina,5.82,2107.98804
5457,2009-06-01,6,2009,North Carolina,5.96,2324.56774
5458,2009-07-01,7,2009,North Carolina,6.2,2017.20851
5459,2009-08-01,8,2009,North Carolina,6.22,2485.23418
5460,2009-09-01,9,2009,North Carolina,6.31,2180.7543
5461,2009-10-01,10,2009,North Carolina,6.18,2112.4257
5462,2009-11-01,11,2009,North Carolina,5.93,2197.16187
5463,2009-12-01,12,2009,North Carolina,5.9,2012.00254
5464,2010-01-01,1,2010,North Carolina,5.93,1775.75444
5465,2010-02-01,2,2010,North Carolina,5.74,2090.38481
5466,2010-03-01,3,2010,North Carolina,5.98,2067.94935
5467,2010-04-01,4,2010,North Carolina,5.95,2092.31134
5468,2010-05-01,5,2010,North Carolina,6.13,2356.09272
5469,2010-06-01,6,2010,North Carolina,6.34,2451.17828
5470,2010-07-01,7,2010,North Carolina,6.85,2182.49753
5471,2010-08-01,8,2010,North Carolina,6.75,2531.05122
5472,2010-09-01,9,2010,North Carolina,6.34,2273.88746
5473,2010-10-01,10,2010,North Carolina,6.15,2181.86732
5474,2010-11-01,11,2010,North Carolina,5.77,2303.14397
5475,2010-12-01,12,2010,North Carolina,5.87,2009.73159
5476,2011-01-01,1,2011,North Carolina,5.85,1832.57791
5477,2011-02-01,2,2011,North Carolina,5.79,2109.2068
5478,2011-03-01,3,2011,North Carolina,5.77,2242.73371
5479,2011-04-01,4,2011,North Carolina,5.57,2172.28154
5480,2011-05-01,5,2011,North Carolina,5.75,2511.71563
5481,2011-06-01,6,2011,North Carolina,6.21,2118.076
5482,2011-07-01,7,2011,North Carolina,6.57,2351.777
5483,2011-08-01,8,2011,North Carolina,6.36,2515.60934
5484,2011-09-01,9,2011,North Carolina,6.36,2164.45416
5485,2011-10-01,10,2011,North Carolina,6.22,2326.74777
5486,2011-11-01,11,2011,North Carolina,5.79,2124.46291
5487,2011-12-01,12,2011,North Carolina,5.85,2084.97224
5488,2012-01-01,1,2012,North Carolina,6.18,1880.93287
5489,2012-02-01,2,2012,North Carolina,6.19,2200.16779
5490,2012-03-01,3,2012,North Carolina,6.29,2170.72676
5491,2012-04-01,4,2012,North Carolina,6.09,2269.0791
5492,2012-05-01,5,2012,North Carolina,6.33,2440.53185
5493,2012-06-01,6,2012,North Carolina,6.53,2317.1696
5494,2012-07-01,7,2012,North Carolina,7.18,2268.33242
5495,2012-08-01,8,2012,North Carolina,6.83,2387.74213
5496,2012-09-01,9,2012,North Carolina,6.75,2196.83479
5497,2012-10-01,10,2012,North Carolina,6.26,2494.99349
5498,2012-11-01,11,2012,North Carolina,6.07,2169.53841
5499,2012-12-01,12,2012,North Carolina,6.29,2100.0738
5500,2013-01-01,1,2013,North Carolina,6.18,1973.00911
5501,2013-02-01,2,2013,North Carolina,6.16,2094.86758
5502,2013-03-01,3,2013,North Carolina,6.22,2123.87715
5503,2013-04-01,4,2013,North Carolina,6.04,2192.13245
5504,2013-05-01,5,2013,North Carolina,6.15,2420.98355
5505,2013-06-01,6,2013,North Carolina,6.61,2297.1138
5506,2013-07-01,7,2013,North Carolina,6.97,2523.42284
